#
# File created on 2021-12-09 10:58:07 EST
#
# U.S. Geological Survey
# 
# This file contains selected water-quality data for stations in the National Water Information 
# System water-quality database.  Explanation of codes found in this file are followed by
# the retrieved data.
#
# The data you have secured from the USGS NWISWeb database may include data that have 
# not received Director's approval and as such are provisional and subject to revision. 
# The data are released on the condition that neither the USGS nor the United States 
# Government may be held liable for any damages resulting from its authorized or 
# unauthorized use.
#
# To view additional data-quality attributes, output the results using these options:  
# one result per row, expanded attributes.  Additional precautions are at:
# https://help.waterdata.usgs.gov/tutorials/water-quality-data/help-using-the-water-quality-data-retrieval-system#Data_retrievals_precautions
#
#  agency_cd                   - Agency Code
#  site_no                     - Station number
#  sample_dt                   - Begin date
#  sample_tm                   - Begin time
#  sample_end_dt               - End date
#  sample_end_tm               - End time
#  sample_start_time_datum_cd  - Time datum
#  tm_datum_rlbty_cd           - Time datum reliability code
#  coll_ent_cd                 - Agency Collecting Sample Code
#  medium_cd                   - Medium code
#  tu_id                       - Taxonomic unit code
#  body_part_id                - Body part code
#  P00028                      - Agency analyzing sample, code
#  P00060                      - Discharge, cubic feet per second
#  P00061                      - Discharge, instantaneous, cubic feet per second
#  P00065                      - Gage height, feet
#  P00500                      - Total solids dried at 105 degrees Celsius, water, unfiltered, milligrams per liter
#  P00530                      - Suspended solids, water, unfiltered, milligrams per liter
#  P00600                      - Total nitrogen [nitrate + nitrite + ammonia + organic-N], water, unfiltered, milligrams per liter
#  P00605                      - Organic nitrogen, water, unfiltered, milligrams per liter as nitrogen
#  P00610                      - Ammonia (NH3 + NH4+), water, unfiltered, milligrams per liter as nitrogen
#  P00625                      - Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen
#  P00630                      - Nitrate plus nitrite, water, unfiltered, milligrams per liter as nitrogen
#  P00660                      - Orthophosphate, water, filtered, milligrams per liter as PO4
#  P00665                      - Phosphorus, water, unfiltered, milligrams per liter as phosphorus
#  P00666                      - Phosphorus, water, filtered, milligrams per liter as phosphorus
#  P00671                      - Orthophosphate, water, filtered, milligrams per liter as phosphorus
#  P00940                      - Chloride, water, filtered, milligrams per liter
#  P30207                      - Gage height, above datum, meters
#  P30208                      - Discharge, cubic meters per second
#  P30209                      - Discharge, instantaneous, cubic meters per second
#  P71845                      - Ammonia (NH3 + NH4+), water, unfiltered, milligrams per liter as NH4
#  P71886                      - Phosphorus, water, unfiltered, milligrams per liter as PO4
#  P71887                      - Total nitrogen [nitrate + nitrite + ammonia + organic-N], water, unfiltered, milligrams per liter as nitrate
#  P80154                      - Suspended sediment concentration, milligrams per liter
#  P80155                      - Suspended sediment discharge, short tons per day
#  P82398                      - Sampling method, code
#  P91157                      - Suspended sediment, sediment mass recovered from whole water sample, dry weight, grams
#
# Description of sample_start_time_datum_cd:
# CST  - Central Standard Time
# CDT  - Central Daylight Time
#
# Description of tm_datum_rlbty_cd:
# K  - Known
# T  - Transferred
#
# Description of coll_ent_cd:
# USGS-WRD  - U.S. Geological Survey-Water Resources Discipline
#
# Description of medium_cd:
# WS  - Surface water
#
# Description of tu_id:
# https://www.itis.gov/
#
# Description of body_part_id:
#
# Description of remark_cd:
# <  - Less than
#
# Data for the following sites are included:
#  USGS 05427965 SPRING HARBOR STORM SEWER AT MADISON, WI
#
# WARNING:  Some spreadsheet programs do not allow more than 256 columns. This retrieval
# may not be imported into those programs without manually editing this file.
#
agency_cd	site_no	sample_dt	sample_tm	sample_end_dt	sample_end_tm	sample_start_time_datum_cd	tm_datum_rlbty_cd	coll_ent_cd	medium_cd	tu_id	body_part_id	p00028	p00060	p00061	p00065	p00500	p00530	p00600	p00605	p00610	p00625	p00630	p00660	p00665	p00666	p00671	p00940	p30207	p30208	p30209	p71845	p71886	p71887	p80154	p80155	p82398	p91157
USGS	05427965	1981-06-08	19:10			CDT	T		WS					 40																 1.1				 637	 69		
USGS	05427965	1981-06-08	19:25			CDT	T	USGS-WRD	WS			 80010		 38	 1.27			 2.2	 1.4	 0.350	 1.7	 0.470		 0.720	 0.110			 0.39		 1.1	 0.451	 2.2	 9.6				
USGS	05427965	1981-06-08	20:10			CDT	T		WS					 17																 0.48				 448	 21		
USGS	05427965	1981-06-15	11:25			CDT	T	USGS-WRD	WS			 80010		 26	 1.12			 5.2	 4.7	 0.140	 4.8	 0.390		 0.980	 0.070			 0.34		 0.74	 0.180	 3.0	 23.0				
USGS	05427965	1981-06-15	11:40			CDT	T		WS					 477																 14				 1500	 1930		
USGS	05427965	1981-06-15	11:55			CDT	T	USGS-WRD	WS			 80010		 494	 3.49			 4.3	 3.9	 0.190	 4.1	 0.160		 3.00	 0.120			 1.06		 14	 0.245	 9.2	 19.0				
USGS	05427965	1981-06-15	12:10			CDT	T		WS					 484																 14				 3480	 4550		
USGS	05427965	1981-06-15	12:55			CDT	T		WS					 130																 3.7				 3370	 1180		
USGS	05427965	1981-06-15	13:40			CDT	T	USGS-WRD	WS			 80010		 139	 2.08			 3.6	 2.5	 0.590	 3.1	 0.520			 0.160			 0.63		 3.9	 0.760		 16.0				
USGS	05427965	1981-06-15	14:25			CDT	T		WS					 106																 3.0				 2310	 661		
USGS	05427965	1981-06-15	16:10			CDT	T		WS					 62																 1.8				 1530	 256		
USGS	05427965	1981-06-15	16:40			CDT	T	USGS-WRD	WS			 80010		 53	 1.43			 3.4	 2.2	 0.590	 2.8	 0.590			 0.140			 0.44		 1.5	 0.760		 15.0				
USGS	05427965	1981-06-15	17:50			CDT	T		WS					 40																 1.1				 997	 108		
USGS	05427965	1981-06-15	22:20			CDT	T		WS					 30																 0.85				 638	 52		
USGS	05427965	1981-06-15	23:05			CDT	T		WS					 16																 0.45				 683	 30		
USGS	05427965	1981-06-20	10:05			CDT	T		WS					 34																 0.96				 2060	 189		
USGS	05427965	1981-06-20	10:35			CDT	T		WS					 105																 3.0				 1290	 366		
USGS	05427965	1981-06-20	11:35			CDT	T		WS					 66																 1.9				 1910	 340		
USGS	05427965	1981-06-20	13:20			CDT	T		WS					 16																 0.45				 831	 36		
USGS	05427965	1981-06-21	17:25			CDT	T		WS					 18																 0.51				 346	 17		
USGS	05427965	1981-06-21	18:00			CDT	T		WS					 36																 1.0				 354	 34		
USGS	05427965	1981-06-21	18:30			CDT	T		WS					 48																 1.4				 475	 62		
USGS	05427965	1981-06-21	20:00			CDT	T		WS					 21																 0.59				 853	 48		
USGS	05427965	1981-06-23	22:50			CDT	T		WS					 18																 0.51				 154	 7.5		
USGS	05427965	1981-06-23	23:05			CDT	T	USGS-WRD	WS			 80010		 25	 1.09			 2.9	 2.2	 0.100	 2.3	 0.580		 0.290	 0.100			 0.33		 0.71	 0.129	 0.89	 13.0				
USGS	05427965	1981-06-23	23:35			CDT	T		WS					 41																 1.2				 221	 24		
USGS	05427965	1981-06-24	00:05			CDT	T		WS					 69																 2.0				 370	 69		
USGS	05427965	1981-06-24	00:20			CDT	T	USGS-WRD	WS			 80010		 72	 1.59			 1.5	 1.1	 0.130	 1.2	 0.310		 0.350	 0.130			 0.48		 2.0	 0.167	 1.1	 6.7				
USGS	05427965	1981-06-24	00:50			CDT	T		WS					 57																 1.6				 848	 131		
USGS	05427965	1981-06-24	02:05			CDT	T	USGS-WRD	WS			 80010		 21	 1.04			 2.9	 2.1	 0.330	 2.4	 0.480		 0.980	 0.170			 0.32		 0.59	 0.425	 3.0	 13.0				
USGS	05427965	1981-06-24	02:20			CDT	T		WS					 17																 0.48				 731	 34		
USGS	05427965	1981-06-28	06:15			CDT	T		WS					 32																 0.91				 4320	 373		
USGS	05427965	1981-06-28	06:45			CDT	T		WS					 47																 1.3				 1450	 184		
USGS	05427965	1981-06-28	07:45			CDT	T		WS					 15																 0.42				 300	 12		
USGS	05427965	1981-07-13	03:40			CDT	T	USGS-WRD	WS			 80010		 17	 0.98			 3.0	 1.6	 0.720	 2.3	 0.660		 0.970	 0.100			 0.30		 0.48	 0.927	 3.0	 13.0				
USGS	05427965	1981-07-13	04:10			CDT	T	USGS-WRD	WS			 80010		 82	 1.67			 3.5	 2.7	 0.340	 3.0	 0.520		 0.780	 0.090			 0.51		 2.3	 0.438	 2.4	 16.0				
USGS	05427965	1981-07-13	05:25			CDT	T	USGS-WRD	WS			 80010		 34	 1.21			 2.7	 1.6	 0.550	 2.1	 0.550		 0.950	 0.090			 0.37		 0.96	 0.708	 2.9	 12.0				
USGS	05427965	1981-08-26	13:50			CDT	T	USGS-WRD	WS			 80010		 25	 1.09			 2.6	 0.97	 0.530	 1.5	 1.10		 0.430	 0.100			 0.33		 0.71	 0.683	 1.3	 12.0				
USGS	05427965	1981-08-26	14:05			CDT	T	USGS-WRD	WS			 80010		 186	 2.33			 2.7	 1.4	 0.400	 1.8	 0.910		 0.470	 0.120			 0.71		 5.3	 0.515	 1.4	 12.0				
USGS	05427965	1981-08-26	15:50			CDT	T	USGS-WRD	WS			 80010		 42	 1.30			 3.3	 1.7	 0.510	 2.2	 1.10		 1.70	 0.160			 0.40		 1.2	 0.657	 5.2	 15.0				
USGS	05427965	1981-08-26	20:35			CDT	T	USGS-WRD	WS			 80010		 44	 1.33			 2.7	 1.2	 0.460	 1.7	 1.00		 0.360	 0.120			 0.41		 1.2	 0.592	 1.1	 12.0				
USGS	05427965	1981-08-26	20:50			CDT	T	USGS-WRD	WS			 80010		 52	 1.41			 2.3	 1.0	 0.480	 1.5	 0.830		 0.350	 0.100			 0.43		 1.5	 0.618	 1.1	 10.0				
USGS	05427965	1981-08-26	22:05			CDT	T	USGS-WRD	WS			 80010		 31	 1.17			 1.9	 0.67	 0.430	 1.1	 0.800		 0.320	 0.130			 0.36		 0.88	 0.554	 0.98	 8.4				
USGS	05427965	1981-08-27	08:20			CDT	T	USGS-WRD	WS			 80010		 14	 0.93			 2.5	 0.62	 0.580	 1.2	 1.30		 0.170	 0.090			 0.28		 0.40	 0.747	 0.52	 11.0				
USGS	05427965	1981-08-27	08:50			CDT	T	USGS-WRD	WS			 80010		 33	 1.19			 2.9	 1.3	 0.570	 1.9	 1.00		 0.210	 0.080			 0.36		 0.93	 0.734	 0.64	 13.0				
USGS	05427965	1981-08-27	09:35			CDT	T	USGS-WRD	WS			 80010		 26	 1.11			 1.8	 0.50	 0.480	 0.98	 0.810		 0.310	 0.100			 0.34		 0.74	 0.618	 0.95	 7.9				
USGS	05427965	1981-08-27	14:40			CDT	T	USGS-WRD	WS			 80010		 63	 1.51			 2.2	 1.5	 0.240	 1.7	 0.540		 0.360	 0.100			 0.46		 1.8	 0.309	 1.1	 9.9				
USGS	05427965	1981-08-27	14:50			CDT	T	USGS-WRD	WS			 80010		 60	 1.49			 3.4	 2.5	 0.280	 2.8	 0.600		 0.730	 0.130			 0.45		 1.7	 0.361	 2.2	 15.0				
USGS	05427965	1981-08-27	15:05			CDT	T	USGS-WRD	WS			 80010		 39	 1.27			 2.6	 1.8	 0.240	 2.0	 0.640		 0.510	 0.100			 0.39		 1.1	 0.309	 1.6	 12.0				
USGS	05427965	1981-08-31	18:40			CDT	T	USGS-WRD	WS			 80010		 39	 1.27			 3.3	 2.6	 0.200	 2.8	 0.520		 0.500	 0.060			 0.39		 1.1	 0.258	 1.5	 15.0				
USGS	05427965	1981-08-31	18:55			CDT	T		WS					 28																 0.79				 299	 23		
USGS	05427965	1981-08-31	19:25			CDT	T		WS					 264																 7.5				 507	 361		
USGS	05427965	1981-08-31	19:40			CDT	T	USGS-WRD	WS			 80010		 515	 3.54			 3.2	 2.6	 0.180	 2.8	 0.370		 0.920	 0.190			 1.08		 15	 0.232	 2.8	 14.0				
USGS	05427965	1981-08-31	19:55			CDT	T		WS					 328																 9.3				 1470	 1300		
USGS	05427965	1981-08-31	22:40			CDT	T		WS					 70																 2.0				 568	 107		
USGS	05427965	1981-08-31	22:55			CDT	T		WS					 165																 4.7				 359	 160		
USGS	05427965	1981-08-31	23:10			CDT	T	USGS-WRD	WS			 80010		 532	 3.59			 1.2	 0.86	 0.110	 0.97	 0.240		 0.530	 0.160			 1.09		 15	 0.142	 1.6	 5.4				
USGS	05427965	1981-08-31	23:25			CDT	T		WS					 501																 14				 1600	 2160		
USGS	05427965	1981-08-31	23:40			CDT	T		WS					 518																 15				 1600	 2240		
USGS	05427965	1981-08-31	23:55			CDT	T	USGS-WRD	WS			 80010		 380	 3.13			 1.4	 0.99	 0.110	 1.1	 0.300		 1.30	 0.310			 0.95		 11	 0.142	 4.0	 6.2				
USGS	05427965	1981-09-01	00:10			CDT	T		WS					 170																 4.8				 1140	 523		
USGS	05427965	1981-09-01	01:10			CDT	T		WS					 109																 3.1				 608	 179		
USGS	05427965	1981-09-01	01:25			CDT	T	USGS-WRD	WS			 80010		 100	 1.81			 1.2	 0.78	 0.110	 0.89	 0.320		 0.690	 0.300			 0.55		 2.8	 0.142	 2.1	 5.4				
USGS	05427965	1981-09-07	12:45			CDT	T		WS					 48																 1.4				 397	 51		
USGS	05427965	1981-09-07	13:30			CDT	T		WS					 66																 1.9				 191	 34		
USGS	05427965	1981-09-07	15:00			CDT	T		WS					 45																 1.3				 368	 45		
USGS	05427965	1981-09-21	12:35			CDT	T		WS					 29																 0.82				 751	 59		
USGS	05427965	1981-09-21	13:10			CDT	T		WS					 38																 1.1				 183	 19		
USGS	05427965	1981-09-21	14:43			CDT	T		WS					 21																 0.59				 174	 9.9		
USGS	05427965	1981-09-21	14:45			CDT	T		WS					 18																 0.51				 154	 7.5		
USGS	05427965	1981-10-17	11:40			CDT	T	USGS-WRD	WS			 1028		 19																 0.54				 191	 9.8		
USGS	05427965	1981-10-17	13:00			CDT	T	USGS-WRD	WS			 1028		 38																 1.1				 174	 18		
USGS	05427965	1981-10-17	16:50			CDT	T	USGS-WRD	WS			 1028		 60																 1.7				 559	 91		
USGS	05427965	1981-10-17	17:05			CDT	T	USGS-WRD	WS			 1028		 176																 5.0				 678	 322		
USGS	05427965	1981-10-17	17:20			CDT	T	USGS-WRD	WS			 1028		 261																 7.4				 993	 700		
USGS	05427965	1981-10-17	17:50			CDT	T	USGS-WRD	WS			 1028		 165																 4.7				 2160	 962		
USGS	05427965	1981-10-17	18:50			CDT	T	USGS-WRD	WS			 1028		 96																 2.7				 850	 220		
USGS	05427965	1981-11-26	10:45			CST	T	USGS-WRD	WS			 1028		 48																 1.4				 652	 84		
USGS	05427965	1981-11-26	11:00			CST	T	USGS-WRD	WS			 1028		 75																 2.1				 382	 77		
USGS	05427965	1981-11-26	11:15			CST	T	USGS-WRD	WS			 1028		 75																 2.1				 382	 77		
USGS	05427965	1981-11-26	12:00			CST	T	USGS-WRD	WS			 1028		 55																 1.6				 683	 101		
USGS	05427965	1981-11-26	13:00			CST	T	USGS-WRD	WS			 1028		 41																 1.2				 196	 22		
USGS	05427965	1981-11-26	14:15			CST	T	USGS-WRD	WS			 1028		 35																 0.99				 133	 13		
USGS	05427965	1982-02-20	15:00			CST	T	USGS-WRD	WS			 1028		 22																 0.62				 161	 9.6		
USGS	05427965	1982-02-20	15:15			CST	T	USGS-WRD	WS			 1028		 28																 0.79				 170	 13		
USGS	05427965	1982-02-20	16:15			CST	T	USGS-WRD	WS			 1028		 24																 0.68				 108	 7.0		
USGS	05427965	1982-02-20	17:00			CST	T	USGS-WRD	WS			 1028		 20																 0.57				 82	 4.4		
USGS	05427965	1982-02-22	14:25			CST	T	USGS-WRD	WS			 1028		 23																 0.65				 114	 7.1		
USGS	05427965	1982-02-22	15:05			CST	T	USGS-WRD	WS			 1028		 28																 0.79				 138	 10		
USGS	05427965	1982-02-22	15:35			CST	T	USGS-WRD	WS			 1028		 33																 0.93				 155	 14		
USGS	05427965	1982-02-22	16:05			CST	T	USGS-WRD	WS			 1028		 31																 0.88				 137	 11		
USGS	05427965	1982-02-22	17:50			CST	T	USGS-WRD	WS			 1028		 26																 0.74				 121	 8.5		
USGS	05427965	1982-02-22	19:05			CST	T	USGS-WRD	WS			 1028		 19																 0.54				 86	 4.4		
USGS	05427965	1982-03-12	17:25			CST	T	USGS-WRD	WS			 1028		 24																 0.68				 314	 20		
USGS	05427965	1982-03-12	17:55			CST	T	USGS-WRD	WS			 1028		 37																 1.0				 281	 28		
USGS	05427965	1982-03-12	18:40			CST	T	USGS-WRD	WS			 1028		 52																 1.5				 333	 47		
USGS	05427965	1982-03-12	19:25			CST	T	USGS-WRD	WS			 1028		 142																 4.0				 550	 211		
USGS	05427965	1982-03-12	19:55			CST	T	USGS-WRD	WS			 1028		 151																 4.3				 549	 224		
USGS	05427965	1982-03-12	21:10			CST	T	USGS-WRD	WS			 1028		 139																 3.9				 424	 159		
USGS	05427965	1982-03-12	22:25			CST	T	USGS-WRD	WS			 1028		 105																 3.0				 364	 103		
USGS	05427965	1982-03-12	23:55			CST	T	USGS-WRD	WS			 1028		 60																 1.7				 313	 51		
USGS	05427965	1982-03-13	10:50			CST	T	USGS-WRD	WS			 1028		 33																 0.93				 19	 1.7		
USGS	05427965	1982-03-13	10:51			CST	T	USGS-WRD	WS			 1028		 33																 0.93				 192	 17		
USGS	05427965	1982-03-13	11:35			CST	T	USGS-WRD	WS			 1028		 29																 0.82				 253	 20		
USGS	05427965	1982-03-13	12:20			CST	T	USGS-WRD	WS			 1028		 34																 0.96				 348	 32		
USGS	05427965	1982-03-13	13:50			CST	T	USGS-WRD	WS			 1028		 56																 1.6				 646	 98		
USGS	05427965	1982-03-13	13:51			CST	T	USGS-WRD	WS			 1028		 56																 1.6				 643	 97		
USGS	05427965	1982-03-13	15:10			CST	T	USGS-WRD	WS			 1028		 48																 1.4				 729	 94		
USGS	05427965	1982-03-13	18:25			CST	T	USGS-WRD	WS			 1028		 19																 0.54				 258	 13		
USGS	05427965	1982-03-16	03:20			CST	T	USGS-WRD	WS			 1028		 31																 0.88				 465	 39		
USGS	05427965	1982-03-16	03:35			CST	T	USGS-WRD	WS			 1028		 56																 1.6				 807	 122		
USGS	05427965	1982-03-16	04:20			CST	T	USGS-WRD	WS			 1028		 90																 2.5				 1070	 260		
USGS	05427965	1982-03-16	05:20			CST	T	USGS-WRD	WS			 1028		 95																 2.7				 1230	 315		
USGS	05427965	1982-03-16	06:50			CST	T	USGS-WRD	WS			 1028		 65																 1.8				 929	 163		
USGS	05427965	1982-03-16	08:35			CST	T	USGS-WRD	WS			 1028		 77																 2.2				 539	 112		
USGS	05427965	1982-03-16	13:05			CST	T	USGS-WRD	WS			 1028		 30																 0.85				 402	 33		
USGS	05427965	1982-03-16	13:06			CST	T	USGS-WRD	WS			 1028		 30																 0.85				 327	 26		
USGS	05427965	1982-03-16	15:25			CST	T	USGS-WRD	WS			 1028		 19																 0.54				 183	 9.4		
USGS	05427965	1982-04-02	07:20			CST	T	USGS-WRD	WS			 1028		 19																 0.54				 477	 24		
USGS	05427965	1982-04-02	10:10			CST	T	USGS-WRD	WS			 1028		 54																 1.5				 1840	 268		
USGS	05427965	1982-04-02	19:35			CST	T	USGS-WRD	WS			 1028		 23																 0.65				 421	 26		
USGS	05427965	1982-04-02	20:35			CST	T	USGS-WRD	WS			 1028		 89																 2.5				 1830	 440		
USGS	05427965	1982-04-02	23:20			CST	T	USGS-WRD	WS			 1028		 22																 0.62				 927	 55		
USGS	05427965	1982-04-03	09:40			CST	T	USGS-WRD	WS			 1028		 54																 1.5				 1210	 176		
USGS	05427965	1982-05-16	01:30			CDT	T	USGS-WRD	WS			 1028		 23																 0.65				 322	 20		
USGS	05427965	1982-05-16	01:45			CDT	T	USGS-WRD	WS			 1028		 76																 2.2				 515	 106		
USGS	05427965	1982-05-16	02:00			CDT	T	USGS-WRD	WS			 1028		 82																 2.3				 1250	 277		
USGS	05427965	1982-05-16	03:45			CDT	T	USGS-WRD	WS			 1028		 21																 0.59				 190	 11		
USGS	05427965	1982-05-19	21:10			CDT	T	USGS-WRD	WS			 1028		 30																 0.85				 753	 61		
USGS	05427965	1982-05-19	21:30			CDT	T	USGS-WRD	WS			 1028		 23																 0.65				 708	 44		
USGS	05427965	1982-05-19	21:45			CDT	T	USGS-WRD	WS			 1028		 41																 1.2				 614	 68		
USGS	05427965	1982-05-19	23:15			CDT	T	USGS-WRD	WS			 1028		 19																 0.54				 264	 14		
USGS	05427965	1982-06-15	00:20			CDT	T	USGS-WRD	WS			 1028		 21																 0.59				 245	 14		
USGS	05427965	1982-06-15	00:50			CDT	T	USGS-WRD	WS			 1028		 26																 0.74				 161	 11		
USGS	05427965	1982-06-15	01:05			CDT	T	USGS-WRD	WS			 1028		 103																 2.9				 451	 125		
USGS	05427965	1982-06-15	02:05			CDT	T	USGS-WRD	WS			 1028		 60																 1.7				 457	 74		
USGS	05427965	1982-06-15	05:25			CDT	T	USGS-WRD	WS			 1028		 18																 0.51				 291	 14		
USGS	05427965	1982-06-15	05:55			CDT	T	USGS-WRD	WS			 1028		 44																 1.2				 269	 32		
USGS	05427965	1982-06-15	06:25			CDT	T	USGS-WRD	WS			 1028		 74																 2.1				 342	 68		
USGS	05427965	1982-06-15	07:25			CDT	T	USGS-WRD	WS			 1028		 51																 1.4				 834	 115		
USGS	05427965	1982-06-15	10:40			CDT	T	USGS-WRD	WS			 1028		 20																 0.57				 181	 9.8		
USGS	05427965	1982-06-29	06:00			CDT	T	USGS-WRD	WS			 1028		 53																 1.5				 472	 68		
USGS	05427965	1982-06-29	06:15			CDT	T	USGS-WRD	WS			 1028		 102																 2.9				 400	 110		
USGS	05427965	1982-06-29	06:45			CDT	T	USGS-WRD	WS			 1028		 130																 3.7				 855	 300		
USGS	05427965	1982-06-29	07:15			CDT	T	USGS-WRD	WS			 1028		 151																 4.3				 724	 295		
USGS	05427965	1982-06-29	07:40			CDT	T	USGS-WRD	WS			 1028		 90																 2.5				 2600	 632		
USGS	05427965	1982-06-29	07:41			CDT	T	USGS-WRD	WS			 1028		 90																 2.5				 2670	 649		
USGS	05427965	1982-06-29	09:10			CDT	T	USGS-WRD	WS			 1028		 62																 1.8				 1640	 275		
USGS	05427965	1982-06-29	11:10			CDT	T	USGS-WRD	WS			 1028		 36																 1.0				 1260	 122		
USGS	05427965	1982-06-29	13:10			CDT	T	USGS-WRD	WS			 1028		 18																 0.51				 821	 40		
USGS	05427965	1982-08-29	06:20			CDT	T	USGS-WRD	WS			 1028		 16																 0.45				 350	 15		
USGS	05427965	1982-08-29	06:35			CDT	T	USGS-WRD	WS			 1028		 82																 2.3				 521	 115		
USGS	05427965	1982-08-29	06:50			CDT	T	USGS-WRD	WS			 1028		 116																 3.3				 1050	 329		
USGS	05427965	1982-08-29	07:05			CDT	T	USGS-WRD	WS			 1028		 167																 4.7				 860	 388		
USGS	05427965	1982-08-29	07:35			CDT	T	USGS-WRD	WS			 1028		 55																 1.6				 538	 80		
USGS	05427965	1982-08-29	08:50			CDT	T	USGS-WRD	WS			 1028		 19																 0.54				 264	 14		
USGS	05427965	1982-11-01	03:45			CST	T	USGS-WRD	WS			 80010		 26	 1.12													 0.34		 0.74				 241	 17		
USGS	05427965	1982-11-01	04:00			CST	T	USGS-WRD	WS			 80010		 39	 1.28													 0.39		 1.1				 569	 60		
USGS	05427965	1982-11-01	04:30			CST	T	USGS-WRD	WS			 80010		 57	 1.47													 0.45		 1.6				 195	 30		
USGS	05427965	1982-11-01	05:00			CST	T	USGS-WRD	WS			 80010		 68	 1.56													 0.48		 1.9				 237	 44		
USGS	05427965	1982-11-01	06:30			CST	T	USGS-WRD	WS			 80010		 49	 1.39													 0.42		 1.4				 70	 9.3		
USGS	05427965	1982-11-01	08:15			CST	T	USGS-WRD	WS			 80010		 30	 1.16													 0.35		 0.85				 48	 3.9		
USGS	05427965	1982-11-01	14:30			CST	T	USGS-WRD	WS			 80010		 56	 1.46													 0.45		 1.6				 579	 88		
USGS	05427965	1982-11-01	15:00			CST	T	USGS-WRD	WS			 80010		 120	 1.96													 0.60		 3.4				 981	 318		
USGS	05427965	1982-11-01	16:00			CST	T	USGS-WRD	WS			 80010		 54	 1.44													 0.44		 1.5				 241	 35		
USGS	05427965	1982-11-01	17:15			CST	T	USGS-WRD	WS			 80010		 28	 1.14													 0.35		 0.79				 141	 11		
USGS	05427965	1982-11-01	22:20			CST	T	USGS-WRD	WS			 80010		 26	 1.12													 0.34		 0.74				 74	 5.2		
USGS	05427965	1982-11-01	22:50			CST	T	USGS-WRD	WS			 80010		 96	 1.79													 0.55		 2.7				 294	 76		
USGS	05427965	1982-11-01	23:20			CST	T	USGS-WRD	WS			 80010		 126	 2.00													 0.61		 3.6				 211	 72		
USGS	05427965	1982-11-02	00:20			CST	T	USGS-WRD	WS			 80010		 80	 1.68													 0.51		 2.3				 181	 39		
USGS	05427965	1982-11-02	02:05			CST	T	USGS-WRD	WS			 80010		 39	 1.30													 0.40		 1.1				 67	 7.1		
USGS	05427965	1982-11-11	14:35			CST	T	USGS-WRD	WS			 80010		 40	 1.30													 0.40		 1.1				 160	 17		
USGS	05427965	1982-11-11	14:50			CST	T	USGS-WRD	WS			 80010		 57	 1.48													 0.45		 1.6				 350	 54		
USGS	05427965	1982-11-11	16:05			CST	T	USGS-WRD	WS			 80010		 38	 1.28													 0.39		 1.1				 128	 13		
USGS	05427965	1982-11-11	16:50			CST	T	USGS-WRD	WS			 80010		 23	 1.09													 0.33		 0.65				 81	 5.0		
USGS	05427965	1982-11-11	23:45			CST	T	USGS-WRD	WS			 80010		 30	 1.18													 0.36		 0.85				 70	 5.7		
USGS	05427965	1982-11-12	00:15			CST	T	USGS-WRD	WS			 80010		 34	 1.23													 0.37		 0.96				 136	 12		
USGS	05427965	1982-11-12	00:30			CST	T	USGS-WRD	WS			 80010		 37	 1.27													 0.39		 1.0				 119	 12		
USGS	05427965	1982-11-12	01:00			CST	T	USGS-WRD	WS			 80010		 31	 1.20													 0.37		 0.88				 89	 7.4		
USGS	05427965	1982-11-12	01:30			CST	T	USGS-WRD	WS			 80010		 23	 1.09													 0.33		 0.65				 61	 3.8		
USGS	05427965	1983-02-16	11:40			CST	T	USGS-WRD	WS			 80010		 22	 1.07													 0.33		 0.62				 350	 21		
USGS	05427965	1983-02-16	12:25			CST	T	USGS-WRD	WS			 80010		 24	 1.10													 0.34		 0.68				 443	 29		
USGS	05427965	1983-02-16	12:40			CST	T	USGS-WRD	WS			 80010		 28	 1.15													 0.35		 0.79				 437	 33		
USGS	05427965	1983-02-16	13:25			CST	T	USGS-WRD	WS			 80010		 28	 1.15													 0.35		 0.79				 820	 62		
USGS	05427965	1983-02-16	13:40			CST	T	USGS-WRD	WS			 80010		 34	 1.23													 0.37		 0.96				 328	 30		
USGS	05427965	1983-02-16	14:25			CST	T	USGS-WRD	WS			 80010		 26	 1.12													 0.34		 0.74				 256	 18		
USGS	05427965	1983-05-07	09:35			CDT	T	USGS-WRD	WS			 80010		 26	 1.11													 0.34		 0.74				 1510	 106		
USGS	05427965	1983-05-07	09:40			CDT	T	USGS-WRD	WS			 80010		 35	 1.23													 0.37		 0.99				 1120	 106		
USGS	05427965	1983-05-07	10:10			CDT	T	USGS-WRD	WS			 80010		 30	 1.16													 0.35		 0.85				 588	 48		
USGS	05427965	1983-05-07	10:25			CDT	T	USGS-WRD	WS			 80010		 40	 1.29													 0.39		 1.1				 754	 81		
USGS	05427965	1983-05-07	10:40			CDT	T	USGS-WRD	WS			 80010		 46	 1.36													 0.41		 1.3				 1240	 154		
USGS	05427965	1983-05-07	11:25			CDT	T	USGS-WRD	WS			 80010		 44	 1.34													 0.41		 1.2				 485	 58		
USGS	05427965	1983-05-07	11:55			CDT	T	USGS-WRD	WS			 80010		 50	 1.40													 0.43		 1.4				 694	 94		
USGS	05427965	1983-05-07	13:10			CDT	T	USGS-WRD	WS			 80010		 37	 1.25													 0.38		 1.0				 315	 31		
USGS	05427965	1983-05-07	14:55			CDT	T	USGS-WRD	WS			 80010		 21	 1.04													 0.32		 0.59				 143	 8.1		
